reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,label,content_tokenize,content_tokens_WSW,content_normalized,content_stemmed,clean_content
gp:AOqpTOGScxFcfwURT_nDAF704PFUwgd0BeJkSAwwgOIt3PvX919BtQDigcWTp-Tzvu7UkkH9uEuHYE7k20elxw,Abizhar Yunus,https://play-lh.googleusercontent.com/a-/AOh14GikdZfLLxIxfBCofxbYxZ0y5VlYDCwDCeg4EhUVtw,saya mau nanya  apakah apa bila order sudah berhasil di jual  apakah otomatis masuk ke rek kita apa bila memang sudah masuk ke rek kita kok saya cek mutasi tidak ada pemberitahuan ya terkait dana yang masuk ya mohon penjelasannya kak ,5,39,3.24.0,2022-01-03 09:46:46,,,1,"['saya', 'mau', 'nanya', 'apakah', 'apa', 'bila', 'order', 'sudah', 'berhasil', 'di', 'jual', 'apakah', 'otomatis', 'masuk', 'ke', 'rek', 'kita', 'apa', 'bila', 'memang', 'sudah', 'masuk', 'ke', 'rek', 'kita', 'kok', 'saya', 'cek', 'mutasi', 'tidak', 'ada', 'pemberitahuan', 'ya', 'terkait', 'dana', 'yang', 'masuk', 'ya', 'mohon', 'penjelasannya', 'kak']","['nanya', 'order', 'berhasil', 'jual', 'otomatis', 'masuk', 'rek', 'masuk', 'rek', 'cek', 'mutasi', 'pemberitahuan', 'terkait', 'dana', 'masuk', 'mohon', 'penjelasannya', 'kak']","['nanya', 'order', 'berhasil', 'jual', 'otomatis', 'masuk', 'rek', 'masuk', 'rek', 'cek', 'mutasi', 'pemberitahuan', 'terkait', 'dana', 'masuk', 'mohon', 'penjelasannya', 'kak']","['nanya', 'order', 'hasil', 'jual', 'otomatis', 'masuk', 'rek', 'masuk', 'rek', 'cek', 'mutasi', 'pemberitahuan', 'kait', 'dana', 'masuk', 'mohon', 'jelas', 'kak']",nanya order hasil jual otomatis masuk rek masuk rek cek mutasi pemberitahuan kait dana masuk mohon jelas kak
gp:AOqpTOGFiVgoJCh2ssCY67SBgNpVET9UOjBmxeDk2EJ9N4ODocikCH7P0eoZ0PPXzJEvREzyThNrB3xnvTTx7A,ASEP UJANG,https://play-lh.googleusercontent.com/a/AATXAJxnYDdboJDVXNICXKwWpTxk3l6Er0Sgh4KP7yLh=mo,pengalaman baru,5,0,3.27.1,2022-02-28 04:50:56,,,1,"['pengalaman', 'baru']",['pengalaman'],['pengalaman'],['alam'],alam
gp:AOqpTOEDy28Kdn7gb9CXpbSGX_Gu5yRNh9iYVNQthurcuDBHF_iox-eymmIy9-M8tQAaRFOFsw_PASwr8C6b7A,moenoko wildan,https://play-lh.googleusercontent.com/a/AATXAJzIRSVIxLckEY7H5Z0ah_vOTKKRFqfgKjIQEfWW=mo,investasi logam mulia hsb,5,0,3.26.3,2022-01-17 19:58:38,,,1,"['investasi', 'logam', 'mulia', 'hsb']","['investasi', 'logam', 'mulia', 'hsb']","['investasi', 'logam', 'mulia', 'hsb']","['investasi', 'logam', 'mulia', 'hsb']",investasi logam mulia hsb
gp:AOqpTOHoQnCxsU9wNzcPytqQ9Sz2gpf1pfZFsXKIBNBnoyuuB25K6I8LMb_H81az2v9B9ihR6MhpMZKyoLCf0Q,Amalia Hakim,https://play-lh.googleusercontent.com/a-/AOh14GjuLztwkioTy8MPYZAVhjGgOXQOAw8n5HsEanOfHw,semenjak kenal bibit jd hobby nabung  thankyou bibit sukses terus,5,0,3.28.1,2022-02-16 13:54:46,,,1,"['semenjak', 'kenal', 'bibit', 'jd', 'hobby', 'nabung', 'thankyou', 'bibit', 'sukses', 'terus']","['semenjak', 'kenal', 'bibit', 'hobby', 'nabung', 'thankyou', 'bibit', 'sukses']","['semenjak', 'kenal', 'bibit', 'hobby', 'nabung', 'thankyou', 'bibit', 'sukses']","['semenjak', 'kenal', 'bibit', 'hobby', 'nabung', 'thankyou', 'bibit', 'sukses']",semenjak kenal bibit hobby nabung thankyou bibit sukses
gp:AOqpTOHk5S96n7sAhmV5UrIKfdYhdnmg74EB7jJ-pBe6GdyeagiVQQTKAGzA0mxf-b2mgSvFaw0dfVKV1XcNyw,Daniel Sihite,https://play-lh.googleusercontent.com/a/AATXAJwdZn_SxJH0sF7NqkZmaEi-luDP6iSe43pSqra7=mo,sangat mudah untuk digunakan,5,0,3.25.0,2022-01-08 06:17:13,,,1,"['sangat', 'mudah', 'untuk', 'digunakan']",['mudah'],['mudah'],['mudah'],mudah
gp:AOqpTOHlsQGNaHQsZzZtO-e3DukSD0EW_149D1StThvseDXcm32Vufo7NileA9dAAPys2iH9mzJPv9GaGXsXkA,bayoe ahmed,https://play-lh.googleusercontent.com/a/AATXAJxckAVl7FQtp_AozQdVPw_1_vsTCtdCaaYWbRGzYA=mo,bagus sekali apps ini,5,0,3.26.3,2022-01-23 06:49:12,,,1,"['bagus', 'sekali', 'apps', 'ini']","['bagus', 'apps']","['bagus', 'apps']","['bagus', 'apps']",bagus apps
gp:AOqpTOE9hKfYUwSaD6zb5mSGSAwKf7h2iy4GCrQxCmBTiE8dLyRchY0KU532WdPzirYhtm92ixZ4ybeJOqpeVQ,ismanudin Pasker,https://play-lh.googleusercontent.com/a-/AOh14GhjrMmNYEinIE8G-9Vismn75qsNHPdzT2lW8n3qhw,mantap semoga kedepannya bisa jauh lebih baik lagi amin hai mengapa saya melakukan penarikan dana dan sudah menerima notifikasi dari email bahwa dana akan segera diproses sejak     hingga sekarang dana tidak saya terima,4,1,3.19.3,2022-01-05 11:14:28,,,1,"['mantap', 'semoga', 'kedepannya', 'bisa', 'jauh', 'lebih', 'baik', 'lagi', 'amin', 'hai', 'mengapa', 'saya', 'melakukan', 'penarikan', 'dana', 'dan', 'sudah', 'menerima', 'notifikasi', 'dari', 'email', 'bahwa', 'dana', 'akan', 'segera', 'diproses', 'sejak', 'hingga', 'sekarang', 'dana', 'tidak', 'saya', 'terima']","['mantap', 'semoga', 'kedepannya', 'amin', 'hai', 'penarikan', 'dana', 'menerima', 'notifikasi', 'email', 'dana', 'diproses', 'dana', 'terima']","['mantap', 'semoga', 'kedepannya', 'amin', 'hai', 'penarikan', 'dana', 'menerima', 'notifikasi', 'email', 'dana', 'diproses', 'dana', 'terima']","['mantap', 'moga', 'depan', 'amin', 'hai', 'tari', 'dana', 'terima', 'notifikasi', 'email', 'dana', 'proses', 'dana', 'terima']",mantap moga depan amin hai tari dana terima notifikasi email dana proses dana terima
gp:AOqpTOGVFcamk6JZmGLpp9IYYpeAh6oaVpKC3d8X_OjSk8-lN5aDJ6-0HF1cyXPHfTug1wqdAh-YSBnWDo4dkg,Mar juki,https://play-lh.googleusercontent.com/a/AATXAJw6rULQHpr4AM-8bYJygY33ohGPNoSgkOtqczJe=mo,di coba bibitlah ,3,0,3.26.3,2022-01-16 14:49:48,,,0,"['di', 'coba', 'bibitlah']","['coba', 'bibitlah']","['coba', 'bibitlah']","['coba', 'bibit']",coba bibit
gp:AOqpTOE_mU5kqztcYVGT9C2oMwMPklk86BdNvZH1eHf5ZL8rOyV6HWqQXV-ncc3DmR7VuYA3FuTemxtMWRhdVQ,Bocil ni bos Senggol dong,https://play-lh.googleusercontent.com/a-/AOh14GjqJ-BdcsyxoJcUsQxjhFUuXyiM-zfd5WiBZ4DWdw,dev bisa engga make dana aja engga pnya akun gopay,5,0,3.26.3,2022-01-15 10:12:46,,,1,"['dev', 'bisa', 'engga', 'make', 'dana', 'aja', 'engga', 'pnya', 'akun', 'gopay']","['dev', 'engga', 'make', 'dana', 'engga', 'pnya', 'akun', 'gopay']","['dev', 'engga', 'make', 'dana', 'engga', 'pnya', 'akun', 'gopay']","['dev', 'engga', 'make', 'dana', 'engga', 'pnya', 'akun', 'gopay']",dev engga make dana engga pnya akun gopay
gp:AOqpTOGDsDsgFyo30PkZGGPjbkCBDLADezus8SwutNDxpcz7vfqVja-g5MhZE2aRUgUxRukkJc6iFLp2MEjwpA,Freedom Anugrah,https://play-lh.googleusercontent.com/a-/AOh14GjTrrzD6v-Ko2tlV9wKGx_K4ebwjjN7kqZG2S9VsQ,bershukur sekali kenal sama bibit,5,0,3.25.0,2022-01-08 01:55:34,,,1,"['bershukur', 'sekali', 'kenal', 'sama', 'bibit']","['bershukur', 'kenal', 'bibit']","['bershukur', 'kenal', 'bibit']","['bershukur', 'kenal', 'bibit']",bershukur kenal bibit
gp:AOqpTOFtKtazyOfTcd2xGWkOPBWghHhYFUYJfHTe4SXRo-OxbedNAFGuXuWlwn980JZ9eSM2-5tNISHyOTS0Uw,Mu'amar al-arrar,https://play-lh.googleusercontent.com/a-/AOh14GjhxJ6cJrD94wvui1HVYNPgX0Ba1xhLKbyuKSuNlg,aplikasi word it banget,5,0,3.26.3,2022-02-03 06:57:27,,,1,"['aplikasi', 'word', 'it', 'banget']","['aplikasi', 'word', 'it', 'banget']","['aplikasi', 'word', 'it', 'banget']","['aplikasi', 'word', 'it', 'banget']",aplikasi word it banget
gp:AOqpTOEz9B9aV4IOpXNvk4qUdCoIwJRBZVesy1_tr6yzGR8siV4LqUn4FCbyNLTfVGOZqU1o--50ql62zWuXRQ,Hafist Movei,https://play-lh.googleusercontent.com/a-/AOh14GjGSQjraux2gnqXntT-weKrczsbPVe7vebirH8U-Q,bagus dan mudah digunakan,5,0,3.27.1,2022-02-08 14:21:15,,,1,"['bagus', 'dan', 'mudah', 'digunakan']","['bagus', 'mudah']","['bagus', 'mudah']","['bagus', 'mudah']",bagus mudah
gp:AOqpTOEL5wycZOSBXwvEyt-kR-2X_Aj0LCNlEr0AyGdBBawXH7WGyksSd46aVHYIrJO-Ikh4OwDbxxmd93NnVg,Merinda Dwitara,https://play-lh.googleusercontent.com/a/AATXAJxPhhmH7lbV0YhUrWtF5Sx0k4rxMYUWHU73IYwz=mo,aplikasi bagus bangett,5,0,3.25.0,2022-02-15 02:31:44,,,1,"['aplikasi', 'bagus', 'bangett']","['aplikasi', 'bagus', 'bangett']","['aplikasi', 'bagus', 'bangett']","['aplikasi', 'bagus', 'bangett']",aplikasi bagus bangett
gp:AOqpTOEuJk-vzOUQSEvtkPCEFMfrpDB48v6DtZY69ehYCtkG9oTna0XzIH0V2TP_NIXSnKjOfc7-CghJeZ5Udw,Abdul Hajis,https://play-lh.googleusercontent.com/a-/AOh14GgataPySssgq1lLCYiUxbOUsvLKb3ilFdTlTojG,gk bagus masa email gw blum   acc,2,0,3.28.1,2022-02-13 11:01:13,"Hai kak, apabila kendalanya terkait verifikasi email untuk registrasi, silakan klik kirim ulang email verifikasi di menu home, dan buka email dari bibit yang dikirim ke email. Kakak bisa klik tombol verifikasi yang ada di email dan cek kembali akun bibitnya. Info lebih lanjut hubungi live chat Bibit atau WA +622150864230. Terima kasih",2022-02-14 02:16:39,0,"['gk', 'bagus', 'masa', 'email', 'gw', 'blum', 'acc']","['gk', 'bagus', 'email', 'gw', 'blum', 'acc']","['gk', 'bagus', 'email', 'gw', 'blum', 'acc']","['gk', 'bagus', 'email', 'gw', 'blum', 'acc']",gk bagus email gw blum acc
gp:AOqpTOGcXCcm2l6xdbYmkX_C-UQKcMklwFJvvw7SosaB4U_E5m0TcOXkAnvjpbo_EWK6_WD6C0UhiwB6qlrq-A,Sumadi Arsyah,https://play-lh.googleusercontent.com/a-/AOh14Gg070YnK5fftmUsnt41RvngQfrHXn79tnbh55gPuQ,terus berinovasi,4,0,3.28.1,2022-02-25 06:50:20,,,1,"['terus', 'berinovasi']",['berinovasi'],['berinovasi'],['inovasi'],inovasi
gp:AOqpTOEk3TBQR5AborTI9OVcaF581FAB-l3JXoMl-rbqw-SNcWmfSMkxGxkWotRuXqukFKP9MsXn1BLoBOskHg,Andika Putera Wilis,https://play-lh.googleusercontent.com/a/AATXAJweXdcxP4dj_eLNweTsNRubupmEiIMO0TdIxMo=mo,bagus untuk investasi,5,0,3.25.0,2022-01-09 05:23:05,,,1,"['bagus', 'untuk', 'investasi']","['bagus', 'investasi']","['bagus', 'investasi']","['bagus', 'investasi']",bagus investasi
gp:AOqpTOEjAq39u9xNYiniSsqtEoMzUz0nBYYRzwen3hpxwV1WatCISUSqMtlMExZ8zhlWxHpY73KDpZYpEXvBpw,robby sitohang,https://play-lh.googleusercontent.com/a-/AOh14GiFhMZXSjBFNoAVFmdL2vcVzNSz4bmoJ7zJ662Vww,masih di pantau,5,0,3.28.1,2022-02-23 23:56:00,,,1,"['masih', 'di', 'pantau']",['pantau'],['pantau'],['pantau'],pantau
gp:AOqpTOG9XCtZX7JylqzQaxF63mAB6Xtv3M7RRCWiHHXjLM8UqIXXnkmBATCmsbVVNzoe3C2kNxTjxet0jwwy1g,danu tri prayogo,https://play-lh.googleusercontent.com/a-/AOh14GivuMYye_wE54q2F5oVtFl-Z3L5wXcY4lAlm6HrYw,saya kapok inves disini,1,0,3.25.0,2022-01-24 04:24:34,"Hai kak, jika memiliki pertanyaan atau mengalami kendala terkait Bibit silahkan langsung hubungi layanan live chat atau WA +622150864230, tim support kami pasti segera membantu masalah kakak. Terima kasih
",2022-01-24 04:41:09,0,"['saya', 'kapok', 'inves', 'disini']","['kapok', 'inves']","['kapok', 'inves']","['kapok', 'inves']",kapok inves
gp:AOqpTOHhXyy-LkkctlM-wWcDCeH9OF4kIL7_52oDuPeFZn5Y2Q42kJ6wrcOzkUAR6Rk9ERq0XSxt1tBN39qY-g,Andy Sertifikasi,https://play-lh.googleusercontent.com/a-/AOh14GjxFEH4wOO_lnz15mQdWpSjql4J8_XFaBuJUs5v,gk bisa minta supot sekrg payah mu nanya pun susah,3,0,3.26.3,2022-01-26 11:59:06,,,0,"['gk', 'bisa', 'minta', 'supot', 'sekrg', 'payah', 'mu', 'nanya', 'pun', 'susah']","['gk', 'supot', 'sekrg', 'payah', 'mu', 'nanya', 'susah']","['gk', 'supot', 'sekrg', 'payah', 'mu', 'nanya', 'susah']","['gk', 'supot', 'sekrg', 'payah', 'mu', 'nanya', 'susah']",gk supot sekrg payah mu nanya susah
gp:AOqpTOEaYNgQ51T2zqdvAbvOZ-44X7ar2OFO7A6XtHthNNFgW1sTemgnEdZNP0cthOeNH-vDZtgZu_3DVcs7Vg,arsy kids,https://play-lh.googleusercontent.com/a-/AOh14GjgN8lBR7ure9m0SLaTab-K1YI04TjxXuu-4XGq,bibit payah refound uang   lama uda   hri belum landing,1,0,3.26.3,2022-01-22 00:09:08,"Hai kak, dana penjualan dikirim Bank Kustodian ke rekening terdaftar di Bibit sesuai ketentuan OJK maks 3 hari kerja utk RD Pasar Uang dan maks 7 hari kerja utk RD Saham & Obligasi. Pastikan rekening aktif dan cek mutasi rekening di waktu tsb. Info lebih lanjut hubungi live chat Bibit/WA +622150864230, tim support kami pasti akan membantu. Trims",2022-01-23 06:42:24,0,"['bibit', 'payah', 'refound', 'uang', 'lama', 'uda', 'hri', 'belum', 'landing']","['bibit', 'payah', 'refound', 'uang', 'uda', 'hri', 'landing']","['bibit', 'payah', 'refound', 'uang', 'uda', 'hri', 'landing']","['bibit', 'payah', 'refound', 'uang', 'uda', 'hri', 'landing']",bibit payah refound uang uda hri landing
gp:AOqpTOHHJ12QM5teRk4tQ7JTs8eHjBnS5WfNcN82IZncVDjwpLFvygw0eLn9F1RwJ3-0nn6NdXQkNu9CEUNxYg,Son Haji,https://play-lh.googleusercontent.com/a/AATXAJyTkQT4fq0ulywC2jJ1-Vq1Dxji7g8i--I6wYQE=mo,ok coba dulu,4,0,3.26.3,2022-01-19 06:08:12,,,1,"['ok', 'coba', 'dulu']","['ok', 'coba']","['ok', 'coba']","['ok', 'coba']",ok coba
gp:AOqpTOGTyQPnbM2R9VelaDeUHDoT0koaFl-lsAk5TA63faEgJZG2GSDz69FwgPzVHD8twj22IeJ91YOoHwu7uA,Halima Tsd,https://play-lh.googleusercontent.com/a-/AOh14GiBWE6Meep-HtYDN97POEaUXDzkwmlNSQJhtrqy,awalnya gak ngerti terkait investasi tapi sekarang lewat bibit jadi paham kalo investasi itu penting dan menguntungkan yukk yang mau dapat cashback bisa pake kode ini    nizgb  dijamin dapat cashback  rb,5,3,3.24.0,2022-03-06 17:47:33,,,1,"['awalnya', 'gak', 'ngerti', 'terkait', 'investasi', 'tapi', 'sekarang', 'lewat', 'bibit', 'jadi', 'paham', 'kalo', 'investasi', 'itu', 'penting', 'dan', 'menguntungkan', 'yukk', 'yang', 'mau', 'dapat', 'cashback', 'bisa', 'pake', 'kode', 'ini', 'nizgb', 'dijamin', 'dapat', 'cashback', 'rb']","['ngerti', 'terkait', 'investasi', 'bibit', 'paham', 'investasi', 'menguntungkan', 'yukk', 'cashback', 'pake', 'kode', 'nizgb', 'dijamin', 'cashback', 'rb']","['ngerti', 'terkait', 'investasi', 'bibit', 'paham', 'investasi', 'menguntungkan', 'yukk', 'cashback', 'pake', 'kode', 'nizgb', 'dijamin', 'cashback', 'rb']","['ngerti', 'kait', 'investasi', 'bibit', 'paham', 'investasi', 'untung', 'yukk', 'cashback', 'pake', 'kode', 'nizgb', 'jamin', 'cashback', 'rb']",ngerti kait investasi bibit paham investasi untung yukk cashback pake kode nizgb jamin cashback rb
gp:AOqpTOGNKqZvHVJaWv8WbuC5zxn3IQyGS9sWUs5HSbJ3JpnBKKgbXM60UkJc42Zf2eeQHHCVR0wqb4pI38NLOA,Moch Akhsin Nil,https://play-lh.googleusercontent.com/a-/AOh14Girm1I3PpkmZb5Th6qRR6UM3GrAyjZA7iXrl2hfQA,proses cairan dana lama,1,0,3.25.0,2022-01-25 01:19:04,"Hai kak, dana penjualan dikirim Bank Kustodian ke rekening terdaftar di Bibit sesuai ketentuan OJK maks 3 hari kerja utk RD Pasar Uang dan maks 7 hari kerja utk RD Saham & Obligasi. Pastikan rekening aktif dan cek mutasi rekening di waktu tsb. Info lebih lanjut hubungi live chat Bibit/WA +622150864230, tim support kami pasti akan membantu. Trims",2022-01-25 03:46:21,0,"['proses', 'cairan', 'dana', 'lama']","['proses', 'cairan', 'dana']","['proses', 'cairan', 'dana']","['proses', 'cair', 'dana']",proses cair dana
gp:AOqpTOEjlhnTbBHq0qJp1Md6fXcPdsa7AHA4AizE2mjQrf5P3ZX2RHaFv6ed3liUDBgSLzea1DYLUGXyFz1EHA,Ditya Rizky Nurcahyanto,https://play-lh.googleusercontent.com/a-/AOh14GhOIInfY6ukD6IfxV12YJOSoim4FtU0ocnTUnXmRg,oke mudah di gunakan,5,0,3.27.1,2022-02-04 15:48:37,,,1,"['oke', 'mudah', 'di', 'gunakan']","['oke', 'mudah']","['oke', 'mudah']","['oke', 'mudah']",oke mudah
gp:AOqpTOGU8pv_gYPagvJSuF60xCqlutx3AjjWXk0Gdf6eDjiBldbQL_fRtR7jOtQ2izWW-uqtMpiY9VGdhKJjMg,Aldon Putra Alpadon,https://play-lh.googleusercontent.com/a-/AOh14Gg5H-iWD-LhTK_jLtNeuPkNwFQ5TtgxfJKzPvoYm20,nyaman bagi pengguna,5,0,3.25.0,2022-01-06 12:04:20,,,1,"['nyaman', 'bagi', 'pengguna']","['nyaman', 'pengguna']","['nyaman', 'pengguna']","['nyaman', 'guna']",nyaman guna
gp:AOqpTOFWFXzIDYPu7unU7u4jo5u4CFH93i1VoK69RYK5ZfvBo23HCyh0no7jQzUgVSXCuEofnPpUh-A4LIz6tw,Riot BadBoy,https://play-lh.googleusercontent.com/a-/AOh14GjxlVKHy2YD-Gu-WWxbD2xOt7TfgUqt_5jb_J29,aplikasinya bohong katanya dapet  rb eh ternya bohong,1,0,3.27.1,2022-02-08 12:50:54,"Hai kak, jika memiliki pertanyaan atau mengalami kendala terkait Bibit silahkan langsung hubungi layanan live chat atau WA +622150864230, tim support kami pasti segera membantu masalah kakak. Terima kasih",2022-02-09 01:59:54,0,"['aplikasinya', 'bohong', 'katanya', 'dapet', 'rb', 'eh', 'ternya', 'bohong']","['aplikasinya', 'bohong', 'dapet', 'rb', 'eh', 'ternya', 'bohong']","['aplikasinya', 'bohong', 'dapet', 'rb', 'eh', 'ternya', 'bohong']","['aplikasi', 'bohong', 'dapet', 'rb', 'eh', 'ter', 'bohong']",aplikasi bohong dapet rb eh ter bohong
gp:AOqpTOFhKtLGGOLZ_QkzDJlkuLGdTPbbOPByEwuQ1m1R7LvXpqmg7RSqCNFUVHgsNMuTVRMzw9LqxuhMXF9_9g,Narayan EL Akhlaqie,https://play-lh.googleusercontent.com/a-/AOh14GioeUxDIK8y1hMAe9kztuOAEkH42esRoHUnITqB,aplikasi nda jelas,1,0,3.26.3,2022-02-02 19:41:06,"Hai kak, jika memiliki pertanyaan atau mengalami kendala terkait Bibit silahkan langsung hubungi layanan live chat atau WA +622150864230, tim support kami pasti segera membantu masalah kakak. Terima kasih
",2022-02-03 01:22:49,0,"['aplikasi', 'nda', 'jelas']","['aplikasi', 'nda']","['aplikasi', 'nda']","['aplikasi', 'nda']",aplikasi nda
gp:AOqpTOHwHk28XxQkLd6gj01eyCqGHCjhSh6CipbeqzRBkZ2-eRDF6_ykW0JCXuGiOV2S_bQMBI0jiFzTcGWCeg,Rizal Nurjaman,https://play-lh.googleusercontent.com/a-/AOh14GhlQFg6LcnSTfaYjpwSDudwgmEfEA6oSyVP4TkCpw,untuk penarikan dananya lama banget ga kebayang kalo lagi butuh dana urgentsegera wahh parah sih buat penarikan dananya,3,0,3.21.0,2022-03-08 06:05:45,,,0,"['untuk', 'penarikan', 'dananya', 'lama', 'banget', 'ga', 'kebayang', 'kalo', 'lagi', 'butuh', 'dana', 'urgentsegera', 'wahh', 'parah', 'sih', 'buat', 'penarikan', 'dananya']","['penarikan', 'dananya', 'banget', 'kebayang', 'butuh', 'dana', 'urgentsegera', 'wahh', 'parah', 'penarikan', 'dananya']","['penarikan', 'dananya', 'banget', 'kebayang', 'butuh', 'dana', 'urgentsegera', 'wahh', 'parah', 'penarikan', 'dananya']","['tari', 'dana', 'banget', 'bayang', 'butuh', 'dana', 'urgentsegera', 'wahh', 'parah', 'tari', 'dana']",tari dana banget bayang butuh dana urgentsegera wahh parah tari dana
gp:AOqpTOF6Isimr8pYlPPw7IdTKLnxYJ3a4_T2x7-AkVmruhFbW-rHFdZTqs6y_XdwN-sZHuiFmnbjyA-RwDxBLQ,I Made Darma,https://play-lh.googleusercontent.com/a-/AOh14GjG6cYLkfEGbWn8PPtvewho_NDr2yBUWI5LXdOs,kenapa bibit awan tahun    kok ndk bisa di buka dipalikasi akuapa yg terjadi dgn bibit  sudah   hari bibit aku ndk bisa di bukan akun aku ojk sih ojk  tapi kok kek gini  parah memang,3,10,3.24.0,2022-01-02 12:29:22,,,0,"['kenapa', 'bibit', 'awan', 'tahun', 'kok', 'ndk', 'bisa', 'di', 'buka', 'dipalikasi', 'akuapa', 'yg', 'terjadi', 'dgn', 'bibit', 'sudah', 'hari', 'bibit', 'aku', 'ndk', 'bisa', 'di', 'bukan', 'akun', 'aku', 'ojk', 'sih', 'ojk', 'tapi', 'kok', 'kek', 'gini', 'parah', 'memang']","['bibit', 'awan', 'ndk', 'buka', 'dipalikasi', 'akuapa', 'bibit', 'bibit', 'ndk', 'akun', 'ojk', 'ojk', 'kek', 'gini', 'parah']","['bibit', 'awan', 'ndk', 'buka', 'dipalikasi', 'akuapa', 'bibit', 'bibit', 'ndk', 'akun', 'ojk', 'ojk', 'kek', 'gini', 'parah']","['bibit', 'awan', 'ndk', 'buka', 'dipalikasi', 'akuapa', 'bibit', 'bibit', 'ndk', 'akun', 'ojk', 'ojk', 'kek', 'gin', 'parah']",bibit awan ndk buka dipalikasi akuapa bibit bibit ndk akun ojk ojk kek gin parah
gp:AOqpTOGh_lMC4bH_9grWBKj1yDVtrub5vSNPhaz9BWpXhuhIDTQN6MO2OwW21Kcd4FifzhneG3SvD-eTstLHeA,Slamet Riyanto,https://play-lh.googleusercontent.com/a-/AOh14GjiyDyOqWrA6SINKehcD9Kikxn9R4cjGd5gLxe-,terima kasih sudah membantu,5,0,3.28.1,2022-02-18 05:53:31,,,1,"['terima', 'kasih', 'sudah', 'membantu']","['terima', 'kasih', 'membantu']","['terima', 'kasih', 'membantu']","['terima', 'kasih', 'bantu']",terima kasih bantu
gp:AOqpTOHj_CkBpVVLs9EdArwK3HPnbsMTjUpvzZyy71ksOXxXZnTqw8aZKvr7AMXayhEjxkyl1o0DI6NfmxD9LQ,Mas Daniel,https://play-lh.googleusercontent.com/a-/AOh14GjUNmi0sklStpv9TWUJH9FK3D-_aDwjhG_3cTfCWA,apk bgus skli,5,0,3.29.3,2022-03-04 15:24:03,,,1,"['apk', 'bgus', 'skli']","['apk', 'bgus', 'skli']","['apk', 'bgus', 'skli']","['apk', 'bgus', 'skli']",apk bgus skli
gp:AOqpTOFRH8oClGhAs4Rsi6NZCbdgf4bT0PzGG2-RbYyBpIKRMcNDNMLiDP6s8pUTF8DtWdadpqxCfzDhNncMFQ,Heru Wahyudi,https://play-lh.googleusercontent.com/a/AATXAJw6IiB6P7ZhActNjQIxmHfqKY9Y4fZySQwvwMun=mo,cocok buat investasi,5,0,3.25.0,2022-01-15 07:03:43,,,1,"['cocok', 'buat', 'investasi']","['cocok', 'investasi']","['cocok', 'investasi']","['cocok', 'investasi']",cocok investasi
gp:AOqpTOGLeHQlar6HhCG3ye0ZkqVZHoRkCgHS9w_SwbQmrh9I2DTTFJA0TuMz5EeK_PQzfTvO6dEr87D2wFzItA,Ahsif Altaf,https://play-lh.googleusercontent.com/a/AATXAJzGU7Elt_MJTgtkG-JGJytNTXIEOk3oRbDA9XMB=mo,top markotop pokok  ,4,0,3.27.1,2022-02-17 14:54:08,,,1,"['top', 'markotop', 'pokok']","['top', 'markotop', 'pokok']","['top', 'markotop', 'pokok']","['top', 'markotop', 'pokok']",top markotop pokok
gp:AOqpTOGNofDKFgRCqMMFXL3SznIex35FLzq69IYFdWwaBNyrmey4YRczcgrkPXhaar1z_Dk_rb7WcE7dOqLjAQ,Bagas Hari Nugroho,https://play-lh.googleusercontent.com/a-/AOh14Gi86gdOlIrmdbnJoIPjifBSnLXoSWKd2fcUNiXg6w,ini kenapa gabisa dibuka bibit saya ups gagal memuat halamanudah berkali kali unisntal instal lagi yaallah,1,0,3.25.0,2022-01-02 15:06:32,"Hai kak, mohon maaf atas kendala sebelumnya. Kakak bisa coba kembali akses aplikasi Bibitnya saat ini. Jika masih kendala, harap langsung hubungi layanan live chat aplikasi Bibit atau bisa juga melalui DM Instagram @bibit.id maupun messenger FB untuk dibantu pengecekannya ya, tim support kami pasti segera membantu masalah kakak. Terima kasih",2022-01-03 05:23:38,0,"['ini', 'kenapa', 'gabisa', 'dibuka', 'bibit', 'saya', 'ups', 'gagal', 'memuat', 'halamanudah', 'berkali', 'kali', 'unisntal', 'instal', 'lagi', 'yaallah']","['gabisa', 'dibuka', 'bibit', 'ups', 'gagal', 'memuat', 'halamanudah', 'berkali', 'kali', 'unisntal', 'instal', 'yaallah']","['gabisa', 'dibuka', 'bibit', 'ups', 'gagal', 'memuat', 'halamanudah', 'berkali', 'kali', 'unisntal', 'instal', 'yaallah']","['gabisa', 'buka', 'bibit', 'ups', 'gagal', 'muat', 'halamanudah', 'kali', 'kali', 'unisntal', 'instal', 'yaallah']",gabisa buka bibit ups gagal muat halamanudah kali kali unisntal instal yaallah
